53.0,116.0,103.0,300.69941256801616
106.0,111.0,78.0,301.74634939796704
90.0,106.0,101.0,302.22150144802737
106.0,109.0,83.0,302.549259935469
100.0,97.0,107.0,302.74621307499456
102.0,98.0,105.0,303.5328956637155
131.0,94.0,82.0,304.1087612547113
119.0,106.0,78.0,305.5675144045502
68.0,99.0,125.0,306.275847123553
91.0,119.0,83.0,306.74663175616126
100.0,103.0,103.0,306.7614925006886
136.0,108.0,49.0,308.41020649250567
77.0,106.0,116.0,309.815182432406
134.0,99.0,78.0,310.5661916162157
91.0,106.0,110.0,311.5765825553567
125.0,106.0,88.0,318.30774773106765
121.0,98.0,105.0,318.7232280423722
102.0,106.0,111.0,319.8202131667103
45.0,53.0,175.0,323.30743761743247
61.0,122.0,114.0,323.7440425368859
78.0,114.0,120.0,325.62072933859724
101.0,108.0,115.0,325.7066296435337
88.0,109.0,122.0,326.1574341863144
90.0,103.0,129.0,327.0973072917293
76.0,119.0,118.0,329.7031098200319
90.0,122.0,106.0,329.9225051053656
78.0,127.0,106.0,331.00337517161364
130.0,106.0,99.0,331.52857390050104
58.0,102.0,147.0,333.19629865516214
110.0,110.0,115.0,334.6365799266422
99.0,123.0,105.0,336.0256860996641
72.0,122.0,122.0,336.3536782540069
143.0,117.0,66.0,336.45164434785426
135.0,106.0,100.0,336.93269160453247
108.0,115.0,112.0,337.0836320559039
97.0,114.0,121.0,337.1595910600053
137.0,108.0,100.0,341.32291173919896
18.0,117.0,144.0,341.77973992763236
126.0,141.0,29.0,342.7765079100375
115.0,111.0,119.0,343.4406050815046
124.0,121.0,97.0,344.8932862585904
129.0,109.0,114.0,347.36379131340817
127.0,120.0,100.0,348.3377912269569
83.0,141.0,101.0,351.18121546254434
43.0,131.0,133.0,352.14995363303683
81.0,138.0,109.0,352.21151204744854
102.0,136.0,101.0,354.1124027056946
144.0,120.0,87.0,354.19295919561984
112.0,134.0,97.0,354.6660786482829
91.0,122.0,131.0,354.8741799479782
114.0,122.0,118.0,356.42528582439263
66.0,134.0,127.0,356.85064496578957
82.0,118.0,142.0,356.9379979422196
147.0,109.0,112.0,361.8392550351261
88.0,123.0,138.0,362.104158875592
117.0,120.0,125.0,362.4217965213323
150.0,118.0,96.0,363.5928999238021
101.0,122.0,134.0,363.6015187717524
117.0,120.0,127.0,364.3410736778795
97.0,125.0,133.0,364.3449333650051
56.0,130.0,143.0,365.02809716342387
144.0,121.0,102.0,366.21473806361206
137.0,118.0,115.0,366.5252964922749
76.0,122.0,149.0,367.64954971582654
132.0,117.0,123.0,368.13527680901484
76.0,139.0,128.0,369.25516245544895
102.0,125.0,135.0,369.2610441814842
104.0,136.0,120.0,371.52624402591
162.0,121.0,84.0,371.8381914556384
143.0,116.0,119.0,372.70082149594197
152.0,128.0,87.0,372.87181003496363
105.0,122.0,145.0,377.52892583714697
148.0,124.0,110.0,379.9982935816949
121.0,129.0,128.0,380.16059774538047
119.0,136.0,119.0,380.438804006308
131.0,125.0,128.0,382.2418118604701
141.0,136.0,100.0,382.6592116565665
129.0,124.0,133.0,384.0831361420988
93.0,144.0,129.0,385.54937974110396
169.0,128.0,79.0,385.6474618660805
101.0,123.0,155.0,387.5205186099828
168.0,130.0,80.0,387.79375961972363
93.0,140.0,139.0,389.4188729295872
142.0,134.0,113.0,390.4613657264954
175.0,120.0,94.0,390.85917730606633
152.0,139.0,92.0,391.4041229982127
118.0,130.0,141.0,391.96994463861637
46.0,80.0,207.0,393.1310412890338
143.0,135.0,114.0,393.4677038644659
172.0,147.0,7.0,394.5538273242955
96.0,142.0,140.0,394.7967040135974
95.0,133.0,154.0,396.4031915037706
133.0,137.0,126.0,398.1092054363036
141.0,130.0,132.0,400.30310049464396
148.0,127.0,130.0,400.50524731269127
133.0,120.0,152.0,400.99017337164884
152.0,127.0,130.0,403.9799461297553
145.0,135.0,125.0,404.09560962568
125.0,134.0,144.0,404.91134494556337
129.0,138.0,136.0,405.4705623755256
81.0,149.0,148.0,406.35591167488263
123.0,148.0,126.0,406.5224831382331
104.0,142.0,149.0,408.03394370903754
111.0,140.0,148.0,408.1554520607008
114.0,139.0,148.0,408.55723665723997
106.0,161.0,118.0,409.0441411082672
126.0,148.0,129.0,411.1419880953537
148.0,142.0,119.0,411.2540510818708
168.0,134.0,110.0,412.0866679170779
90.0,155.0,143.0,414.0004812044305
160.0,138.0,116.0,414.1092096295372
141.0,136.0,140.0,415.3875567053315
109.0,132.0,166.0,415.5493939691466
31.0,144.0,173.0,415.67074466306866
163.0,143.0,105.0,415.8299071961395
133.0,143.0,140.0,418.80905600359813
112.0,146.0,154.0,423.0407597088016
150.0,133.0,145.0,423.2977675348643
176.0,129.0,123.0,423.4280441748633
62.0,155.0,163.0,425.0168930466176
175.0,140.0,108.0,425.53172390184375
143.0,143.0,140.0,426.20952657921083
127.0,138.0,159.0,426.5068828210748
153.0,147.0,127.0,428.6647464438264
98.0,138.0,176.0,429.0690685950224
177.0,129.0,129.0,429.1359733158594
73.0,151.0,170.0,430.2190144456949
158.0,139.0,137.0,430.53155735091013
150.0,135.0,153.0,433.32349347802506
137.0,152.0,140.0,434.11413254825624
81.0,131.0,194.0,435.44324804229655
162.0,138.0,141.0,436.16812448011376
171.0,149.0,113.0,437.0863893085096
131.0,150.0,151.0,437.25608825807103
109.0,148.0,167.0,437.63924123500396
132.0,145.0,159.0,438.93805175816095
146.0,145.0,149.0,439.3130023826975
162.0,150.0,130.0,442.80750261823704
187.0,142.0,115.0,445.1505319481827
123.0,153.0,161.0,446.0528407248966
130.0,153.0,157.0,446.4517838608107
100.0,161.0,163.0,447.27070330086457
142.0,134.0,174.0,447.2775808991548
139.0,148.0,159.0,447.6429371929708
103.0,140.0,189.0,448.9873458336549
164.0,150.0,138.0,450.95975776669917
171.0,150.0,131.0,451.58885736225824
189.0,167.0,57.0,452.4588853904297
144.0,155.0,151.0,453.1061159858141
115.0,161.0,164.0,455.6822387743185
173.0,158.0,120.0,456.18510882713497
158.0,160.0,134.0,456.38633237094206
160.0,150.0,149.0,456.9228215396447
107.0,170.0,157.0,457.8101365126705
123.0,147.0,180.0,457.84096541198124
151.0,158.0,147.0,458.8596045837441
142.0,165.0,145.0,460.4151150049268
171.0,144.0,153.0,462.0707256132442
163.0,158.0,140.0,462.5322518315615
145.0,158.0,157.0,463.3901020940672
160.0,145.0,165.0,465.146041414683
141.0,155.0,167.0,466.0630112643032
131.0,156.0,174.0,467.99587463125675
194.0,162.0,97.0,468.11711441956487
171.0,149.0,153.0,468.3688241853315
119.0,157.0,180.0,468.7774471130997
154.0,150.0,169.0,470.6868900208503
158.0,157.0,157.0,471.6692929108275
190.0,157.0,124.0,473.8718016246588
60.0,162.0,198.0,474.82893301166894
126.0,166.0,172.0,476.6959034594277
137.0,163.0,171.0,478.14296943356806
125.0,163.0,179.0,479.07831024139466
154.0,164.0,163.0,483.48845481303897
174.0,167.0,140.0,484.2102945776762
183.0,169.0,127.0,485.54180030533934
156.0,167.0,161.0,487.2441035110122
187.0,160.0,142.0,488.0148863476144
208.0,154.0,125.0,489.3202515671613
146.0,168.0,170.0,489.8494507244037
158.0,164.0,167.0,490.0687930025743
114.0,156.0,203.0,490.42861515464205
134.0,159.0,192.0,492.4788542414791
180.0,163.0,151.0,492.7114592043197
136.0,161.0,190.0,494.124399190123
197.0,153.0,149.0,494.12596050374646
160.0,168.0,165.0,495.13315365035896
175.0,169.0,151.0,496.4696892497567
148.0,167.0,177.0,496.49190026751694
159.0,150.0,193.0,498.4444513621854
184.0,167.0,148.0,499.1890298273791
169.0,163.0,171.0,500.78171314331155
180.0,158.0,171.0,503.3640464725803
156.0,167.0,179.0,503.86329758799656
194.0,178.0,122.0,505.19573867462503
89.0,179.0,198.0,505.99110085121555
169.0,175.0,161.0,508.08970895280885
97.0,176.0,202.0,508.9466853371039
122.0,186.0,179.0,509.9623990428118
202.0,161.0,151.0,510.59639607766525
150.0,174.0,181.0,511.1290199157156
183.0,165.0,170.0,513.9117807166664
189.0,178.0,142.0,514.1341800329219
160.0,176.0,176.0,515.9757746251271
193.0,178.0,143.0,518.4919802598204
216.0,178.0,109.0,519.9185445516922
169.0,178.0,170.0,519.9357776597269
137.0,182.0,189.0,522.0358995976713
178.0,177.0,167.0,523.0309876694688
170.0,167.0,189.0,523.5596238132769
177.0,175.0,174.0,525.5775487648089
187.0,180.0,156.0,525.6752558465873
205.0,176.0,141.0,525.7238722406944
154.0,180.0,191.0,531.500727598279
164.0,189.0,170.0,531.6212967188203
184.0,178.0,171.0,532.6493151865963
140.0,183.0,197.0,533.0843661243969
161.0,183.0,184.0,533.6089995990744
150.0,186.0,189.0,535.2888239072436
190.0,184.0,158.0,535.3045715991972
223.0,170.0,141.0,536.3054567769659
136.0,178.0,214.0,541.9276214357412
195.0,178.0,172.0,542.8050031865725
171.0,182.0,188.0,542.9858477523838
191.0,181.0,176.0,546.6869515974156
222.0,187.0,126.0,548.1746841792313
165.0,187.0,191.0,548.3097714510932
167.0,188.0,189.0,549.2020454429772
181.0,188.0,179.0,550.5909289969732
196.0,189.0,166.0,553.5645428719221
212.0,179.0,165.0,554.0373866276987
214.0,174.0,171.0,554.2781341528818
205.0,187.0,162.0,555.7643824752761
176.0,182.0,198.0,555.9482749096359
190.0,181.0,197.0,564.3705426180569
196.0,194.0,172.0,565.1490400770402
154.0,185.0,219.0,566.3348929189336
153.0,190.0,215.0,568.2379528804372
170.0,195.0,198.0,569.1551716140335
210.0,194.0,166.0,572.7913969107776
199.0,190.0,189.0,576.3102564754075
190.0,193.0,194.0,577.3967304852011
142.0,209.0,205.0,578.705303349641
224.0,198.0,148.0,578.9330164189981
172.0,199.0,204.0,581.5629265178446
213.0,190.0,181.0,581.8403151585063
197.0,191.0,199.0,584.7098205253184
197.0,199.0,187.0,585.038376812795
169.0,194.0,220.0,588.3268798704722
208.0,198.0,183.0,589.6196039343926
197.0,198.0,202.0,596.5894752282553
169.0,205.0,214.0,597.27900757571
207.0,198.0,202.0,604.643197666504
215.0,203.0,189.0,607.2234549313374
193.0,204.0,213.0,611.4171390865241
196.0,206.0,208.0,611.8358644277074
217.0,206.0,189.0,612.9955488979916
229.0,208.0,173.0,614.5542560211832
224.0,199.0,198.0,617.2642135868562
201.0,211.0,215.0,628.5650790441273
191.0,216.0,218.0,630.7557393590446
217.0,214.0,216.0,646.0118169028528
179.0,231.0,224.0,649.2440480931458
203.0,216.0,229.0,649.3895901873929
230.0,217.0,202.0,649.4939255874531
212.0,214.0,225.0,649.9207313444078
219.0,228.0,231.0,679.2810853900983
238.0,223.0,223.0,681.4771754248267
235.0,226.0,222.0,682.0119577741104
228.0,229.0,233.0,689.4639136903759
